date,status,value
2021-04-15T03:45Z,304,4126
2021-04-15T03:45Z,404,992
2021-04-15T04:00Z,200,11977
2021-04-15T04:00Z,304,3828
2021-04-15T04:00Z,404,2211
2021-04-15T04:00Z,302,1017
2021-04-15T04:15Z,200,10563
2021-04-15T04:15Z,304,3989
2021-04-15T04:15Z,404,1530
2021-04-15T04:15Z,302,724
2021-04-15T04:30Z,200,10457
2021-04-15T04:30Z,304,3984
2021-04-15T04:30Z,404,1689
2021-04-15T04:30Z,302,808
2021-04-15T04:45Z,200,8130
2021-04-15T04:45Z,304,3378
2021-04-15T04:45Z,404,876
2021-04-15T05:00Z,200,9272
2021-04-15T05:00Z,304,3747
2021-04-15T05:00Z,404,1154
2021-04-15T05:00Z,302,654
2021-04-15T05:15Z,200,10327
2021-04-15T05:15Z,304,3966
2021-04-15T05:15Z,404,784
2021-04-15T05:15Z,500,355
2021-04-15T05:30Z,200,9404
2021-04-15T05:30Z,304,4364
2021-04-15T05:30Z,404,1646
2021-04-15T05:45Z,200,7581
2021-04-15T05:45Z,304,4384
2021-04-15T05:45Z,404,2189
2021-04-15T06:00Z,200,7369
2021-04-15T06:00Z,304,4865
2021-04-15T06:00Z,404,1113
2021-04-15T06:15Z,200,10903
2021-04-15T06:15Z,304,5374
2021-04-15T06:15Z,404,1161
2021-04-15T06:30Z,200,9395
2021-04-15T06:30Z,304,4655
2021-04-15T06:30Z,404,446
2021-04-15T06:45Z,200,8340
2021-04-15T06:45Z,304,4560
2021-04-15T06:45Z,404,821
2021-04-15T06:45Z,302,218
2021-04-15T06:45Z,401,756
2021-04-15T07:00Z,200,7674
2021-04-15T07:00Z,304,4929
2021-04-15T07:00Z,404,576
2021-04-15T07:00Z,302,937
2021-04-15T07:15Z,200,9536
2021-04-15T07:15Z,304,4952
2021-04-15T07:15Z,404,394
2021-04-15T07:30Z,200,11413
2021-04-15T07:30Z,304,6000
2021-04-15T07:30Z,404,779
2021-04-15T07:30Z,302,834
2021-04-15T07:30Z,500,716
2021-04-15T07:45Z,200,9920
2021-04-15T07:45Z,304,4967
2021-04-15T07:45Z,404,241
2021-04-15T08:00Z,200,9347
2021-04-15T08:00Z,304,5934
2021-04-15T08:00Z,404,2120
2021-04-15T08:15Z,200,10813
2021-04-15T08:15Z,304,5584
2021-04-15T08:15Z,404,547
2021-04-15T08:30Z,200,10310
2021-04-15T08:30Z,304,5711
2021-04-15T08:30Z,404,940
2021-04-15T08:45Z,200,9772
2021-04-15T08:45Z,304,5980
2021-04-15T08:45Z,404,302
2021-04-15T08:45Z,500,612
2021-04-15T08:45Z,302,999
2021-04-15T09:00Z,200,10821
2021-04-15T09:00Z,304,6034
2021-04-15T09:00Z,404,1654
2021-04-15T09:00Z,302,464
2021-04-15T09:15Z,200,10003
2021-04-15T09:15Z,304,6287
2021-04-15T09:15Z,404,1159
2021-04-15T09:15Z,302,947
2021-04-15T09:15Z,401,103
2021-04-15T09:30Z,200,11618
2021-04-15T09:30Z,304,5410
2021-04-15T09:30Z,404,1059
2021-04-15T09:45Z,200,13765
2021-04-15T09:45Z,304,5081
2021-04-15T09:45Z,404,493
2021-04-15T09:45Z,302,1001
2021-04-15T10:00Z,200,11599
2021-04-15T10:00Z,304,5711
2021-04-15T10:00Z,404,4758
2021-04-15T10:15Z,200,7485
2021-04-15T10:15Z,404,6731
2021-04-15T10:15Z,304,4662
2021-04-15T10:15Z,302,70
2021-04-15T10:30Z,200,9288
2021-04-15T10:30Z,304,4968
2021-04-15T10:30Z,404,1239
2021-04-15T10:30Z,302,204
2021-04-15T10:45Z,200,9345
2021-04-15T10:45Z,304,4137
2021-04-15T10:45Z,404,1329
2021-04-15T10:45Z,302,764
2021-04-15T11:00Z,200,9831
2021-04-15T11:00Z,304,5128
2021-04-15T11:00Z,404,2151
2021-04-15T11:15Z,200,7488
2021-04-15T11:15Z,304,5216
2021-04-15T11:15Z,404,1056
2021-04-15T11:15Z,302,687
2021-04-15T11:30Z,200,8910
2021-04-15T11:30Z,304,5314
2021-04-15T11:30Z,404,2206
2021-04-15T11:30Z,499,727
2021-04-15T11:45Z,200,8013
2021-04-15T11:45Z,304,5776
2021-04-15T11:45Z,404,2087
2021-04-15T12:00Z,200,10607
2021-04-15T12:00Z,304,5393
2021-04-15T12:00Z,404,816
2021-04-15T12:15Z,200,11186
2021-04-15T12:15Z,304,5219
2021-04-15T12:15Z,404,957
2021-04-15T12:15Z,302,52
2021-04-15T12:30Z,200,9736
2021-04-15T12:30Z,304,6204
2021-04-15T12:30Z,404,927
2021-04-15T12:30Z,500,403
2021-04-15T12:30Z,499,865
2021-04-15T12:45Z,200,9375
2021-04-15T12:45Z,304,5913
2021-04-15T12:45Z,404,916
2021-04-15T12:45Z,302,432
2021-04-15T13:00Z,200,8618
2021-04-15T13:00Z,304,5868
2021-04-15T13:00Z,404,267
2021-04-15T13:00Z,401,226
2021-04-15T13:00Z,500,519
2021-04-15T13:15Z,200,10546
2021-04-15T13:15Z,304,6019
2021-04-15T13:15Z,404,1430
2021-04-15T13:30Z,200,11552
2021-04-15T13:30Z,304,6317
2021-04-15T13:30Z,404,3166
2021-04-15T13:30Z,499,722
2021-04-15T13:45Z,200,10175
2021-04-15T13:45Z,304,6930
2021-04-15T13:45Z,404,1313
2021-04-15T13:45Z,499,725
2021-04-15T14:00Z,200,10444
2021-04-15T14:00Z,304,6956
2021-04-15T14:00Z,404,1291
2021-04-15T14:00Z,499,906
2021-04-15T14:00Z,302,64
2021-04-15T14:15Z,200,11341
2021-04-15T14:15Z,304,6820
2021-04-15T14:15Z,404,1874
2021-04-15T14:15Z,302,196
2021-04-15T14:30Z,200,10227
2021-04-15T14:30Z,304,6518
2021-04-15T14:30Z,404,832
2021-04-15T14:30Z,499,542
2021-04-15T14:45Z,200,10665
2021-04-15T14:45Z,304,5429
2021-04-15T14:45Z,404,1863
2021-04-15T14:45Z,499,223
2021-04-15T14:45Z,302,941
2021-04-15T15:00Z,200,12566
2021-04-15T15:00Z,304,6201
2021-04-15T15:00Z,404,2769
2021-04-15T15:00Z,499,808
2021-04-15T15:00Z,302,645
2021-04-15T15:15Z,200,9409
2021-04-15T15:15Z,304,6176
2021-04-15T15:15Z,404,1477
2021-04-15T15:15Z,499,979
2021-04-15T15:15Z,302,806
2021-04-15T15:30Z,200,10319
2021-04-15T15:30Z,304,6222
2021-04-15T15:30Z,404,955
2021-04-15T15:30Z,499,537
2021-04-15T15:30Z,500,745
2021-04-15T15:30Z,302,416
2021-04-15T15:45Z,200,8749
2021-04-15T15:45Z,304,5297
2021-04-15T15:45Z,404,1592
2021-04-15T16:00Z,200,11387
2021-04-15T16:00Z,304,5684
2021-04-15T16:00Z,404,555
2021-04-15T16:00Z,499,734
2021-04-15T16:15Z,200,13397
2021-04-15T16:15Z,304,5971
2021-04-15T16:15Z,404,1180
2021-04-15T16:15Z,499,118
2021-04-15T16:30Z,200,11910
2021-04-15T16:30Z,304,5145
2021-04-15T16:30Z,404,1034
2021-04-15T16:30Z,302,640
2021-04-15T16:30Z,401,916
2021-04-15T16:45Z,200,10452
2021-04-15T16:45Z,304,5869
2021-04-15T16:45Z,404,1227
2021-04-15T16:45Z,499,789
2021-04-15T16:45Z,302,566
2021-04-15T17:00Z,200,9750
2021-04-15T17:00Z,304,8090
2021-04-15T17:00Z,404,703
2021-04-15T17:15Z,200,12430
2021-04-15T17:15Z,304,7774
2021-04-15T17:15Z,404,1453
2021-04-15T17:15Z,302,356
2021-04-15T17:30Z,200,12603
2021-04-15T17:30Z,304,5851
2021-04-15T17:30Z,404,641
2021-04-15T17:30Z,302,938
2021-04-15T17:45Z,200,12473
2021-04-15T17:45Z,304,5456
2021-04-15T17:45Z,404,1325
2021-04-15T17:45Z,499,750
2021-04-15T17:45Z,302,297
2021-04-15T18:00Z,200,11252
2021-04-15T18:00Z,304,6211
2021-04-15T18:00Z,404,686
2021-04-15T18:00Z,401,153
2021-04-15T18:00Z,302,650
2021-04-15T18:15Z,200,9789
2021-04-15T18:15Z,304,5768
2021-04-15T18:15Z,404,2067
2021-04-15T18:15Z,302,80
2021-04-15T18:15Z,499,843
2021-04-15T18:30Z,200,9917
2021-04-15T18:30Z,304,5916
2021-04-15T18:30Z,404,1584
2021-04-15T18:30Z,302,464
2021-04-15T18:45Z,200,11713
2021-04-15T18:45Z,304,6055
2021-04-15T18:45Z,404,811
2021-04-15T19:00Z,200,11518
2021-04-15T19:00Z,304,6378
2021-04-15T19:00Z,404,697
2021-04-15T19:00Z,499,268
2021-04-15T19:15Z,200,10841
2021-04-15T19:15Z,304,6338
2021-04-15T19:15Z,404,3540
2021-04-15T19:15Z,499,211
2021-04-15T19:15Z,302,206
2021-04-15T19:30Z,200,9099
2021-04-15T19:30Z,304,5886
2021-04-15T19:30Z,404,2654
2021-04-15T19:30Z,503,172
2021-04-15T19:30Z,499,66
2021-04-15T19:45Z,200,12767
2021-04-15T19:45Z,304,6716
2021-04-15T19:45Z,404,1340
2021-04-15T19:45Z,499,837
2021-04-15T20:00Z,200,11143
2021-04-15T20:00Z,304,6602
2021-04-15T20:00Z,404,951
2021-04-15T20:00Z,499,372
2021-04-15T20:15Z,200,12275
2021-04-15T20:15Z,304,5786
2021-04-15T20:15Z,404,1861
2021-04-15T20:15Z,302,352
2021-04-15T20:30Z,200,12766
2021-04-15T20:30Z,304,6834
2021-04-15T20:30Z,404,613
2021-04-15T20:30Z,499,425
2021-04-15T20:45Z,200,9023
2021-04-15T20:45Z,304,5968
2021-04-15T20:45Z,404,762
2021-04-15T21:00Z,200,9320
2021-04-15T21:00Z,304,6301
2021-04-15T21:00Z,404,1504
2021-04-15T21:00Z,499,497
2021-04-15T21:15Z,200,10978
2021-04-15T21:15Z,304,6278
2021-04-15T21:15Z,404,919
2021-04-15T21:15Z,499,682
2021-04-15T21:15Z,302,1015
2021-04-15T21:30Z,200,10446
2021-04-15T21:30Z,304,5510
2021-04-15T21:30Z,404,357
2021-04-15T21:30Z,499,672
2021-04-15T21:45Z,200,8702
2021-04-15T21:45Z,304,5750
2021-04-15T21:45Z,404,1442
2021-04-15T22:00Z,200,7820
2021-04-15T22:00Z,304,6025
2021-04-15T22:00Z,404,2366
2021-04-15T22:00Z,302,865
2021-04-15T22:00Z,499,280
2021-04-15T22:15Z,200,8791
2021-04-15T22:15Z,304,6685
2021-04-15T22:15Z,404,1095
2021-04-15T22:30Z,200,11791
2021-04-15T22:30Z,304,6210
2021-04-15T22:30Z,404,295
2021-04-15T22:30Z,302,409
2021-04-15T22:45Z,200,11000
2021-04-15T22:45Z,304,6533
2021-04-15T22:45Z,404,828
2021-04-15T23:00Z,200,9070
2021-04-15T23:00Z,304,6864
2021-04-15T23:00Z,404,1158
2021-04-15T23:15Z,200,12234
2021-04-15T23:15Z,304,5847
2021-04-15T23:15Z,404,1516
2021-04-15T23:15Z,302,478
2021-04-15T23:30Z,200,9702
2021-04-15T23:30Z,304,5758
2021-04-15T23:30Z,404,392
2021-04-15T23:30Z,302,598
2021-04-15T23:45Z,200,13739
2021-04-15T23:45Z,304,4719
2021-04-15T23:45Z,404,1210
2021-04-15T23:45Z,499,340
2021-04-16,200,14590
2021-04-16,304,3494
2021-04-16,404,139
2021-04-16T00:15Z,200,11898
2021-04-16T00:15Z,304,4224
2021-04-16T00:15Z,404,1099
2021-04-16T00:15Z,499,499
2021-04-16T00:15Z,302,825
2021-04-16T00:30Z,200,10673
2021-04-16T00:30Z,304,4189
2021-04-16T00:30Z,404,2746
2021-04-16T00:30Z,499,981
2021-04-16T00:45Z,200,10277
2021-04-16T00:45Z,304,5135
2021-04-16T00:45Z,404,934
2021-04-16T00:45Z,503,145
2021-04-16T01:00Z,200,10430
2021-04-16T01:00Z,304,5016
2021-04-16T01:00Z,404,1141
2021-04-16T01:15Z,200,11364
2021-04-16T01:15Z,304,4928
2021-04-16T01:15Z,404,663
2021-04-16T01:30Z,200,8709
2021-04-16T01:30Z,304,3745
2021-04-16T01:30Z,404,1243
2021-04-16T01:45Z,200,7666
2021-04-16T01:45Z,304,3511
2021-04-16T01:45Z,404,1360
2021-04-16T02:00Z,200,8726
2021-04-16T02:00Z,304,3787
2021-04-16T02:00Z,404,1109
2021-04-16T02:15Z,200,12379
2021-04-16T02:15Z,304,4704
2021-04-16T02:15Z,404,714
2021-04-16T02:30Z,200,9778
2021-04-16T02:30Z,304,3910
2021-04-16T02:30Z,404,286
2021-04-16T02:45Z,200,7635
2021-04-16T02:45Z,304,4319
2021-04-16T02:45Z,404,1073
2021-04-16T03:00Z,200,8242
2021-04-16T03:00Z,304,4991
2021-04-16T03:00Z,404,234
2021-04-16T03:00Z,302,218
2021-04-16T03:00Z,499,236
2021-04-16T03:15Z,200,8991
2021-04-16T03:15Z,304,3716
2021-04-16T03:15Z,404,1123
2021-04-16T03:30Z,200,9686
2021-04-16T03:30Z,304,4714
2021-04-16T03:30Z,404,444
2021-04-16T03:30Z,499,26
2021-04-16T03:45Z,200,7458
2021-04-16T03:45Z,304,3886
2021-04-16T03:45Z,404,1501
2021-04-16T03:45Z,499,341
2021-04-16T04:00Z,200,6630
2021-04-16T04:00Z,304,4692
2021-04-16T04:00Z,404,540
2021-04-16T04:15Z,200,6437
2021-04-16T04:15Z,304,4326
2021-04-16T04:15Z,404,842
2021-04-16T04:15Z,500,799
2021-04-16T04:30Z,200,8578
2021-04-16T04:30Z,304,3677
2021-04-16T04:30Z,404,303
2021-04-16T04:30Z,302,649
2021-04-16T04:30Z,499,309
2021-04-16T04:45Z,200,14579
2021-04-16T04:45Z,304,4331
2021-04-16T04:45Z,404,884
2021-04-16T04:45Z,500,534
2021-04-16T05:00Z,200,10306
2021-04-16T05:00Z,304,3654
2021-04-16T05:00Z,404,824
2021-04-16T05:00Z,302,338
2021-04-16T05:15Z,200,5811
2021-04-16T05:15Z,304,4039
2021-04-16T05:15Z,404,697
2021-04-16T05:30Z,200,5897
2021-04-16T05:30Z,304,3631
2021-04-16T05:30Z,404,866
2021-04-16T05:45Z,200,12750
2021-04-16T05:45Z,304,4300
2021-04-16T05:45Z,404,957
2021-04-16T05:45Z,499,719
2021-04-16T05:45Z,302,297
2021-04-16T06:00Z,200,8129
2021-04-16T06:00Z,304,4180
2021-04-16T06:00Z,404,872
2021-04-16T06:00Z,499,107
2021-04-16T06:15Z,200,5986
2021-04-16T06:15Z,304,4412
2021-04-16T06:15Z,404,805
2021-04-16T06:30Z,200,7583
2021-04-16T06:30Z,304,5051
2021-04-16T06:30Z,404,907
2021-04-16T06:30Z,302,149
2021-04-16T06:45Z,200,7122
2021-04-16T06:45Z,304,6459
2021-04-16T06:45Z,404,1073
2021-04-16T06:45Z,500,621
2021-04-16T06:45Z,302,869
2021-04-16T07:00Z,200,9024
2021-04-16T07:00Z,304,4887
2021-04-16T07:00Z,404,1482
2021-04-16T07:00Z,302,320
2021-04-16T07:15Z,200,8536
2021-04-16T07:15Z,304,5442
2021-04-16T07:15Z,404,864
2021-04-16T07:15Z,302,245
2021-04-16T07:30Z,200,8567
2021-04-16T07:30Z,304,5245
2021-04-16T07:30Z,404,810
2021-04-16T07:30Z,302,707
2021-04-16T07:30Z,500,283
2021-04-16T07:45Z,200,8841
2021-04-16T07:45Z,304,6683
2021-04-16T07:45Z,404,1160
2021-04-16T08:00Z,200,8317
2021-04-16T08:00Z,304,4784
2021-04-16T08:00Z,404,349
2021-04-16T08:00Z,499,341
2021-04-16T08:15Z,200,11660
2021-04-16T08:15Z,304,6668
2021-04-16T08:15Z,404,1043
2021-04-16T08:15Z,500,946
2021-04-16T08:30Z,200,12199
2021-04-16T08:30Z,304,5980
2021-04-16T08:30Z,404,1031
2021-04-16T08:45Z,200,7862
2021-04-16T08:45Z,304,5276
2021-04-16T08:45Z,404,1148
2021-04-16T08:45Z,302,500
2021-04-16T09:00Z,200,10047
2021-04-16T09:00Z,304,5355
2021-04-16T09:00Z,404,1889
2021-04-16T09:00Z,302,180
2021-04-16T09:00Z,500,856
2021-04-16T09:15Z,200,7781
2021-04-16T09:15Z,304,6346
2021-04-16T09:15Z,404,924
2021-04-16T09:15Z,302,815
2021-04-16T09:30Z,200,9460
2021-04-16T09:30Z,304,4687
2021-04-16T09:30Z,404,619
2021-04-16T09:45Z,200,8366
2021-04-16T09:45Z,304,4870
2021-04-16T09:45Z,404,1287
2021-04-16T10:00Z,200,9545
2021-04-16T10:00Z,304,4944
2021-04-16T10:00Z,404,305
2021-04-16T10:00Z,302,607
2021-04-16T10:15Z,200,9244
2021-04-16T10:15Z,304,4932
2021-04-16T10:15Z,404,1073
2021-04-16T10:30Z,200,9189
2021-04-16T10:30Z,304,5448
2021-04-16T10:30Z,404,1113
2021-04-16T10:30Z,302,110
2021-04-16T10:45Z,200,9052
2021-04-16T10:45Z,304,5047
2021-04-16T10:45Z,404,365
2021-04-16T10:45Z,302,155
2021-04-16T11:00Z,200,9953
2021-04-16T11:00Z,304,4360
2021-04-16T11:00Z,404,1430
2021-04-16T11:00Z,302,474
2021-04-16T11:15Z,200,8033
2021-04-16T11:15Z,304,5245
2021-04-16T11:15Z,404,1038
2021-04-16T11:30Z,200,8209
2021-04-16T11:30Z,304,4732
2021-04-16T11:30Z,404,428
2021-04-16T11:30Z,499,573
2021-04-16T11:30Z,302,904
2021-04-16T11:45Z,200,8811
2021-04-16T11:45Z,304,5315
2021-04-16T11:45Z,404,772
2021-04-16T12:00Z,200,9319
2021-04-16T12:00Z,304,4916
2021-04-16T12:00Z,404,1386
2021-04-16T12:00Z,302,482
2021-04-16T12:15Z,200,8442
2021-04-16T12:15Z,304,5405
2021-04-16T12:15Z,404,786
2021-04-16T12:15Z,302,810
2021-04-16T12:15Z,500,784
2021-04-16T12:30Z,200,10958
2021-04-16T12:30Z,304,4592
2021-04-16T12:30Z,404,1341
2021-04-16T12:30Z,499,418
2021-04-16T12:45Z,200,10342
2021-04-16T12:45Z,304,6300
2021-04-16T12:45Z,404,1118
2021-04-16T13:00Z,200,9831
2021-04-16T13:00Z,304,4679
2021-04-16T13:00Z,404,1170
2021-04-16T13:00Z,302,275
2021-04-16T13:15Z,200,10768
2021-04-16T13:15Z,304,6197
2021-04-16T13:15Z,404,1467
2021-04-16T13:15Z,499,469
2021-04-16T13:15Z,302,241
2021-04-16T13:30Z,200,10697
2021-04-16T13:30Z,304,4791
2021-04-16T13:30Z,404,1473
2021-04-16T13:30Z,302,977
2021-04-16T13:45Z,200,11578
2021-04-16T13:45Z,304,6440
2021-04-16T13:45Z,404,1851
2021-04-16T13:45Z,499,54
2021-04-16T13:45Z,302,493
2021-04-16T13:45Z,503,362
2021-04-16T14:00Z,200,11492
2021-04-16T14:00Z,304,5398
2021-04-16T14:00Z,404,2197
2021-04-16T14:00Z,302,651
2021-04-16T14:00Z,503,933
2021-04-16T14:00Z,499,937
2021-04-16T14:15Z,200,12439
2021-04-16T14:15Z,304,6110
2021-04-16T14:15Z,404,2377
2021-04-16T14:15Z,302,29
2021-04-16T14:30Z,200,12115
2021-04-16T14:30Z,304,5516
2021-04-16T14:30Z,404,1006
2021-04-16T14:45Z,200,10998
2021-04-16T14:45Z,304,5951
2021-04-16T14:45Z,404,1834
2021-04-16T14:45Z,499,71
2021-04-16T15:00Z,200,11769
2021-04-16T15:00Z,304,6262
2021-04-16T15:00Z,404,3135
2021-04-16T15:00Z,403,717
2021-04-16T15:15Z,200,9110
2021-04-16T15:15Z,304,6661
2021-04-16T15:15Z,404,915
2021-04-16T15:15Z,302,661
2021-04-16T15:30Z,200,10129
2021-04-16T15:30Z,304,6290
2021-04-16T15:30Z,404,952
2021-04-16T15:30Z,499,754
2021-04-16T15:30Z,302,292
2021-04-16T15:45Z,200,9547
2021-04-16T15:45Z,304,4658
2021-04-16T15:45Z,404,1742
2021-04-16T15:45Z,302,827
2021-04-16T15:45Z,499,660
2021-04-16T16:00Z,200,10336
2021-04-16T16:00Z,304,4974
2021-04-16T16:00Z,404,2616
2021-04-16T16:00Z,302,804
2021-04-16T16:00Z,499,858
2021-04-16T16:15Z,200,10384
2021-04-16T16:15Z,304,4957
2021-04-16T16:15Z,404,1196
2021-04-16T16:15Z,499,620
2021-04-16T16:15Z,403,642
2021-04-16T16:30Z,200,8910
2021-04-16T16:30Z,304,5858
2021-04-16T16:30Z,404,643
2021-04-16T16:30Z,302,41
2021-04-16T16:30Z,499,313
2021-04-16T16:45Z,200,8398
2021-04-16T16:45Z,304,4609
2021-04-16T16:45Z,404,1069
2021-04-16T16:45Z,302,183
2021-04-16T16:45Z,499,590
2021-04-16T17:00Z,200,9707
2021-04-16T17:00Z,304,5221
2021-04-16T17:00Z,404,1701
2021-04-16T17:15Z,200,10309
2021-04-16T17:15Z,304,4460
2021-04-16T17:15Z,404,1157
2021-04-16T17:15Z,302,513
2021-04-16T17:30Z,200,7910
2021-04-16T17:30Z,304,4889
2021-04-16T17:30Z,404,596
2021-04-16T17:45Z,200,7417
2021-04-16T17:45Z,304,4394
2021-04-16T17:45Z,404,736
2021-04-16T18:00Z,200,11879
2021-04-16T18:00Z,304,5258
2021-04-16T18:00Z,403,420
2021-04-16T18:00Z,404,787
2021-04-16T18:15Z,200,12524
2021-04-16T18:15Z,304,6381
2021-04-16T18:15Z,403,662
2021-04-16T18:15Z,404,1072
2021-04-16T18:15Z,302,329
2021-04-16T18:30Z,200,15415
2021-04-16T18:30Z,304,6473
2021-04-16T18:30Z,404,1160
2021-04-16T18:30Z,403,586
2021-04-16T18:30Z,499,192
2021-04-16T18:30Z,500,409
2021-04-16T18:30Z,302,911
2021-04-16T18:45Z,200,10985
2021-04-16T18:45Z,304,4768
2021-04-16T18:45Z,404,1503
2021-04-16T18:45Z,403,1094
2021-04-16T18:45Z,302,886
2021-04-16T19:00Z,200,11132
2021-04-16T19:00Z,304,4551
2021-04-16T19:00Z,404,1397
2021-04-16T19:00Z,403,493
2021-04-16T19:00Z,302,102
2021-04-16T19:15Z,200,9788
2021-04-16T19:15Z,304,5046
2021-04-16T19:15Z,404,896
2021-04-16T19:15Z,403,471
2021-04-16T19:15Z,302,81
2021-04-16T19:30Z,200,11054
2021-04-16T19:30Z,304,4031
2021-04-16T19:30Z,404,2209
2021-04-16T19:30Z,403,507
2021-04-16T19:30Z,302,704
2021-04-16T19:45Z,200,10921
2021-04-16T19:45Z,304,3861
2021-04-16T19:45Z,404,555
2021-04-16T19:45Z,403,451
2021-04-16T19:45Z,302,416
2021-04-16T20:00Z,200,13187
2021-04-16T20:00Z,304,4162
2021-04-16T20:00Z,403,414
2021-04-16T20:00Z,404,1143
2021-04-16T20:00Z,499,628
2021-04-16T20:15Z,200,12619
2021-04-16T20:15Z,304,5335
2021-04-16T20:15Z,404,1487
2021-04-16T20:15Z,403,734
2021-04-16T20:15Z,302,474
2021-04-16T20:15Z,500,17
2021-04-16T20:30Z,200,10700
2021-04-16T20:30Z,304,4610
2021-04-16T20:30Z,404,683
2021-04-16T20:30Z,403,847
2021-04-16T20:30Z,499,287
2021-04-16T20:45Z,200,10354
2021-04-16T20:45Z,304,4840
2021-04-16T20:45Z,404,1825
2021-04-16T20:45Z,403,1216
2021-04-16T21:00Z,200,9945
2021-04-16T21:00Z,304,4037
2021-04-16T21:00Z,404,912
2021-04-16T21:00Z,403,454
2021-04-16T21:00Z,302,294
2021-04-16T21:15Z,200,7757
2021-04-16T21:15Z,304,4199
2021-04-16T21:15Z,403,1152
2021-04-16T21:15Z,404,1200
2021-04-16T21:15Z,499,292
2021-04-16T21:30Z,200,7909
2021-04-16T21:30Z,304,4706
2021-04-16T21:30Z,404,910
2021-04-16T21:30Z,403,1197
2021-04-16T21:45Z,200,7685
2021-04-16T21:45Z,304,4706
2021-04-16T21:45Z,404,1607
2021-04-16T21:45Z,403,624
2021-04-16T21:45Z,499,503
2021-04-16T21:45Z,302,542
2021-04-16T22:00Z,200,10875
2021-04-16T22:00Z,304,4645
2021-04-16T22:00Z,404,595
2021-04-16T22:00Z,403,932
2021-04-16T22:15Z,200,7741
2021-04-16T22:15Z,304,4138
2021-04-16T22:15Z,404,1411
2021-04-16T22:15Z,403,1088
2021-04-16T22:30Z,200,7941
2021-04-16T22:30Z,304,4069
2021-04-16T22:30Z,404,1035
2021-04-16T22:30Z,403,1023
2021-04-16T22:30Z,499,552
2021-04-16T22:45Z,200,6588
2021-04-16T22:45Z,304,3490
2021-04-16T22:45Z,404,1549
2021-04-16T22:45Z,403,1253
2021-04-16T22:45Z,302,702
2021-04-16T23:00Z,200,5486
2021-04-16T23:00Z,304,2919
2021-04-16T23:00Z,404,1162
2021-04-16T23:00Z,403,1279
2021-04-16T23:00Z,302,727
2021-04-16T23:15Z,200,6378
2021-04-16T23:15Z,304,3573
2021-04-16T23:15Z,404,1495
2021-04-16T23:15Z,403,958
2021-04-16T23:15Z,500,464
2021-04-16T23:15Z,302,817
2021-04-16T23:30Z,200,5888
2021-04-16T23:30Z,304,3937
2021-04-16T23:30Z,403,954
2021-04-16T23:30Z,404,742
2021-04-16T23:45Z,200,6694
2021-04-16T23:45Z,304,3296
2021-04-16T23:45Z,404,1362
2021-04-16T23:45Z,403,685
2021-04-16T23:45Z,499,753
2021-04-17,200,8218
2021-04-17,304,3240
2021-04-17,404,1023
2021-04-17,403,823
2021-04-17T00:15Z,200,7070
2021-04-17T00:15Z,304,2763
2021-04-17T00:15Z,404,2149
2021-04-17T00:15Z,403,1050
2021-04-17T00:30Z,200,6150
2021-04-17T00:30Z,304,2636
2021-04-17T00:30Z,403,612
2021-04-17T00:30Z,404,670
2021-04-17T00:45Z,200,6989
2021-04-17T00:45Z,304,3600
2021-04-17T00:45Z,404,1180
2021-04-17T00:45Z,403,1054
2021-04-17T00:45Z,499,648
2021-04-17T00:45Z,302,872
2021-04-17T01:00Z,200,6251
2021-04-17T01:00Z,304,3202
2021-04-17T01:00Z,403,372
2021-04-17T01:00Z,404,1276
2021-04-17T01:15Z,200,5971
2021-04-17T01:15Z,304,2992
2021-04-17T01:15Z,403,1198
2021-04-17T01:15Z,404,879
2021-04-17T01:30Z,200,6116
2021-04-17T01:30Z,304,2924
2021-04-17T01:30Z,404,825
2021-04-17T01:30Z,403,887
2021-04-17T01:45Z,200,7033
2021-04-17T01:45Z,304,2317
2021-04-17T01:45Z,403,1047
2021-04-17T01:45Z,404,710
2021-04-17T02:00Z,200,6057
2021-04-17T02:00Z,304,2809
2021-04-17T02:00Z,403,739
2021-04-17T02:00Z,404,1002
2021-04-17T02:00Z,302,306
2021-04-17T02:15Z,200,5376
2021-04-17T02:15Z,304,2975
2021-04-17T02:15Z,403,1225
2021-04-17T02:15Z,404,309
2021-04-17T02:15Z,302,28
2021-04-17T02:15Z,499,153
2021-04-17T02:30Z,200,4855
2021-04-17T02:30Z,304,2659
2021-04-17T02:30Z,403,872
2021-04-17T02:30Z,404,911
2021-04-17T02:45Z,200,4800
2021-04-17T02:45Z,304,2372
2021-04-17T02:45Z,404,946
2021-04-17T02:45Z,403,1071
2021-04-17T03:00Z,200,4893
2021-04-17T03:00Z,304,2301
2021-04-17T03:00Z,404,1390
2021-04-17T03:00Z,403,1115
2021-04-17T03:00Z,302,179
2021-04-17T03:15Z,200,5054
2021-04-17T03:15Z,304,3237
2021-04-17T03:15Z,404,1472
2021-04-17T03:15Z,403,823
2021-04-17T03:15Z,302,431
2021-04-17T03:15Z,401,447
2021-04-17T03:30Z,200,8992
2021-04-17T03:30Z,304,2669
2021-04-17T03:30Z,403,768
2021-04-17T03:30Z,404,641
2021-04-17T03:30Z,302,114
2021-04-17T03:45Z,200,6539
2021-04-17T03:45Z,304,2834
2021-04-17T03:45Z,403,1148
2021-04-17T03:45Z,404,747
2021-04-17T03:45Z,302,305
2021-04-17T04:00Z,200,11501
2021-04-17T04:00Z,304,2400
